salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur,mode_an
,,,3.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34000.0,36000.0,35000.0,4.2,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,3.9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
,,,4.2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
32000.0,32000.0,32000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30000.0,30000.0,30000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
33000.0,40000.0,36500.0,4.8,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,35000.0,32500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,508,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
67200.0,86400.0,76800.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35000.0,55000.0,45000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
72000.0,72000.0,72000.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
40000.0,50000.0,45000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
33000.0,40000.0,36500.0,4.8,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.1,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
