salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur,mode_an
,,,4.1,4728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
,,,3.9,3735,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
,,,4.7,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
,,,2.6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
50000.0,70000.0,60000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.9,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
,,,4.1,573,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,4.4,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.9,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
,,,3.6,34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
42000.0,42000.0,42000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
70000.0,90000.0,80000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
,,,3.9,1746,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,5.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42000.0,48000.0,45000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,5.0,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
