salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,mode_an,mode_heure,mode_jour,mode_mois,mode_semaine,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur
45000.0,63000.0,54000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
65000.0,65000.0,65000.0,3.4,79,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
45000.0,55000.0,50000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
70000.0,80000.0,75000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
60000.0,80000.0,70000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
60000.0,80000.0,70000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
50000.0,70000.0,60000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
55000.0,55000.0,55000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
60000.0,70000.0,65000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
60000.0,80000.0,70000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
50000.0,65000.0,57500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55000.0,70000.0,62500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
18000.0,18000.0,18000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28000.0,28000.0,28000.0,3.7,26,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9600.0,9600.0,9600.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
32000.0,35000.0,33500.0,3.6,402,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31000.0,36000.0,33500.0,3.6,402,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12000.0,12000.0,12000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9600.0,13200.0,11400.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
120000.0,132000.0,126000.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35000.0,90000.0,62500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
40000.0,70000.0,55000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
13440.0,13440.0,13440.0,4.2,2462,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42000.0,42000.0,42000.0,3.4,79,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45000.0,50000.0,47500.0,2.5,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
35000.0,42000.0,38500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
34800.0,40800.0,37800.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
40000.0,50000.0,45000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
11088.0,20400.0,15744.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
30000.0,35000.0,32500.0,3.6,402,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45000.0,55000.0,50000.0,4.5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32000.0,32000.0,32000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
108000.0,108000.0,108000.0,2.4,25,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35000.0,45000.0,40000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
45000.0,60000.0,52500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
